AVERAGE_GENE_EXPRESSION	r1_C0	r1_C1	r1_C2	r1_C3	r1_C4	r1_C5	r1_C6	r1_C7	r1_C8
RP11-473A10.2	0.004	0	0.0169491525423729	0.0169491525423729	0	0	0	0	0
RP11-174G17.2	0.008	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
IGSF21	0.004	0.542553191489362	0.152542372881356	0	0.789473684210526	0	0.333333333333333	0.075	0.391304347826087
PAX7	0	0.0106382978723404	0	0.0338983050847458	0.087719298245614	0	0	0.05	0
IFFO2	0.008	0.0425531914893617	0	0.0338983050847458	0.0701754385964912	0	0	0.025	0
UBR4	0.088	0.446808510638298	0.11864406779661	0.23728813559322	0.771929824561403	0.127272727272727	0.431372549019608	0.45	0.391304347826087
RP1-43E13.2	0.088	0.212765957446809	0.203389830508475	0.203389830508475	0.315789473684211	0.0363636363636364	0.215686274509804	0.025	0.0869565217391304
EMC1	0.02	0.0851063829787234	0.0169491525423729	0.11864406779661	0.298245614035088	0.0181818181818182	0.0784313725490196	0.05	0.130434782608696
MRTO4	0.036	0.0851063829787234	0.0508474576271186	0.101694915254237	0.087719298245614	0.0363636363636364	0.176470588235294	0.075	0.0869565217391304
AKR7A3	0	0	0.0169491525423729	0	0.0350877192982456	0.0181818181818182	0	0.05	0
AKR7A2	0.024	0.0638297872340425	0.0338983050847458	0.0508474576271186	0.210526315789474	0.0363636363636364	0.0980392156862745	0.075	0
PQLC2	0.04	0.0851063829787234	0.0508474576271186	0.0508474576271186	0.105263157894737	0.0909090909090909	0.0784313725490196	0.025	0
CAPZB	0.216	0.553191489361702	0.355932203389831	0.457627118644068	0.87719298245614	0.163636363636364	0.607843137254902	0.275	1.56521739130435
RP5-1056L3.1	0.004	0.0106382978723404	0	0	0	0	0	0.025	0
MINOS1-NBL1	0	0.0212765957446809	0	0.0338983050847458	0.0701754385964912	0.0181818181818182	0.0588235294117647	0	0
NBL1	0	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.0701754385964912	0	0.0784313725490196	0.075	0.0869565217391304
TMCO4	0.008	0.106382978723404	0.0338983050847458	0.101694915254237	0.12280701754386	0.109090909090909	0.176470588235294	0.1	0
OTUD3	0.012	0.170212765957447	0.11864406779661	0	0.403508771929825	0.0363636363636364	0.0784313725490196	0.075	0
PLA2G5	0.004	0.0319148936170213	0	0.0338983050847458	0.0175438596491228	0	0.0588235294117647	0.175	0.0434782608695652
UBXN10	0	0.0212765957446809	0	0	0.0175438596491228	0	0	0.05	0
VWA5B1	0.004	0.0106382978723404	0.0338983050847458	0	0.0350877192982456	0	0.0392156862745098	0	0
LINC01141	0.008	0.117021276595745	0	0	0.0350877192982456	0	0	0	0.0434782608695652
CAMK2N1	0.28	0.74468085106383	0.135593220338983	0.101694915254237	1.08771929824561	0.218181818181818	0.431372549019608	0.2	0.0869565217391304
MUL1	0.016	0.0319148936170213	0.0169491525423729	0.0338983050847458	0.0526315789473684	0.0181818181818182	0.0196078431372549	0.025	0
CDA	0.012	0.0319148936170213	0	0	0.0526315789473684	0.0181818181818182	0.0196078431372549	0.025	0
PINK1	0.044	0.223404255319149	0.0169491525423729	0.0338983050847458	0.280701754385965	0.0909090909090909	0.0980392156862745	0.2	0.0434782608695652
PINK1-AS	0.012	0.0319148936170213	0	0.0338983050847458	0.0350877192982456	0	0	0	0
DDOST	0.06	0.170212765957447	0.11864406779661	0.0677966101694915	0.228070175438596	0.127272727272727	0.196078431372549	0.05	0.173913043478261
KIF17	0.02	0.159574468085106	0.0338983050847458	0.0169491525423729	0.210526315789474	0	0.0392156862745098	0.025	0
SH2D5	0.004	0.0531914893617021	0	0	0.12280701754386	0	0.0196078431372549	0	0
HP1BP3	0.444	0.595744680851064	0.576271186440678	0.491525423728814	1.03508771929825	0.290909090909091	0.509803921568627	0.225	0.260869565217391
EIF4G3	1.144	3.40425531914894	1.77966101694915	1.32203389830508	6.82456140350877	1.07272727272727	3.25490196078431	1.55	1.8695652173913
ECE1	0.076	0.48936170212766	0.389830508474576	0.932203389830508	0.596491228070175	0.218181818181818	0.274509803921569	0.325	0
NBPF3	0.032	0.0531914893617021	0.101694915254237	0.11864406779661	0.0350877192982456	0	0.137254901960784	0	0.0869565217391304
ALPL	0	0.0425531914893617	0.0338983050847458	0	0.0526315789473684	0.0181818181818182	0.0392156862745098	0	0
RAP1GAP	0.06	1.27659574468085	0.0338983050847458	0.0847457627118644	1.68421052631579	0	0.529411764705882	0	0
USP48	0.248	0.617021276595745	0.186440677966102	0.271186440677966	0.824561403508772	0.309090909090909	0.352941176470588	0.15	0.0869565217391304
LDLRAD2	0	0.0319148936170213	0	0	0.0175438596491228	0.0181818181818182	0.0196078431372549	0	0
HSPG2	0.012	0.0638297872340425	0.0338983050847458	0.0338983050847458	0.192982456140351	0.145454545454545	0.0392156862745098	0.075	0
CELA3B	0.004	0.0319148936170213	0	0	0.0350877192982456	0.0181818181818182	0	0.025	0.0434782608695652
CELA3A	0	0	0	0.0169491525423729	0.0175438596491228	0	0.0784313725490196	0	0
LINC00339	0.004	0.0212765957446809	0.0169491525423729	0.0677966101694915	0	0.0181818181818182	0.0196078431372549	0.05	0
CDC42	0.2	0.329787234042553	0.135593220338983	0.542372881355932	0.701754385964912	0.327272727272727	0.588235294117647	0.275	0.391304347826087
WNT4	0.004	0.0106382978723404	0	0	0	0	0.0196078431372549	0	0
ZBTB40	0.044	0.0957446808510638	0.0508474576271186	0.0677966101694915	0.280701754385965	0.0363636363636364	0.0784313725490196	0.15	0.0434782608695652
EPHA8	0	0.0212765957446809	0	0	0.0350877192982456	0	0.0392156862745098	0	0
C1QA	0.008	0	0.0169491525423729	0.0338983050847458	0.0175438596491228	0	0	0.025	0.391304347826087
C1QC	0.008	0	0.0169491525423729	0.0508474576271186	0	0.0363636363636364	0	0.025	0.391304347826087
C1QB	0.004	0.0319148936170213	0	0.0847457627118644	0.0175438596491228	0.0181818181818182	0	0.025	0.521739130434783
EPHB2	0.192	0.404255319148936	0.101694915254237	0.0677966101694915	0.456140350877193	0.145454545454545	0.117647058823529	0	0.304347826086957
C1orf234	0.012	0.0106382978723404	0	0.0338983050847458	0	0.0181818181818182	0.0196078431372549	0	0
KDM1A	0.044	0.287234042553192	0.220338983050847	0.220338983050847	0.43859649122807	0.0363636363636364	0.509803921568627	0.1	0.0434782608695652
RP1-184J9.2	0.028	0.287234042553192	0.0847457627118644	0.101694915254237	0.684210526315789	0.0545454545454545	0.333333333333333	0.175	0.0869565217391304
LUZP1	0.044	0.797872340425532	0.169491525423729	0.220338983050847	1.24561403508772	0.109090909090909	0.882352941176471	0.15	0.260869565217391
LINC01355	0.028	0.0957446808510638	0.0508474576271186	0.135593220338983	0.12280701754386	0.0545454545454545	0.0980392156862745	0.025	0
HNRNPR	0.132	0.212765957446809	0.355932203389831	0.254237288135593	0.333333333333333	0.2	0.137254901960784	0.1	0.0869565217391304
ZNF436	0	0	0.0169491525423729	0.0508474576271186	0.0350877192982456	0	0.0196078431372549	0	0.0434782608695652
ZNF436-AS1	0.028	0.25531914893617	0.0508474576271186	0.0338983050847458	0.298245614035088	0	0.333333333333333	0.15	0
TCEA3	0.016	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.12280701754386	0	0.0980392156862745	0	0
ASAP3	0.016	0.0851063829787234	0.0677966101694915	0.23728813559322	0.157894736842105	0.127272727272727	0.0784313725490196	0.175	0.0434782608695652
ID3	0	0	0.11864406779661	1.38983050847458	0.0175438596491228	0.181818181818182	0	0.425	0.0434782608695652
MDS2	0.02	0.0212765957446809	0.0169491525423729	0	0.105263157894737	0	0	0.025	0
RPL11	0.244	0.457446808510638	0.322033898305085	0.457627118644068	0.315789473684211	0.381818181818182	0.372549019607843	0.15	0.217391304347826
TCEB3	0.056	0.106382978723404	0.135593220338983	0.0508474576271186	0.175438596491228	0	0.0588235294117647	0.025	0
TCEB3-AS1	0.084	0.329787234042553	0.254237288135593	0.0847457627118644	0.385964912280702	0.0545454545454545	0.470588235294118	0.1	0.173913043478261
PITHD1	0.032	0.265957446808511	0.0169491525423729	0.0677966101694915	0.263157894736842	0.0545454545454545	0.235294117647059	0.05	0.0869565217391304
LYPLA2	0.02	0.0319148936170213	0.0338983050847458	0.101694915254237	0.087719298245614	0.0545454545454545	0.0784313725490196	0	0
GALE	0.004	0.159574468085106	0.0169491525423729	0.0169491525423729	0.12280701754386	0	0.0784313725490196	0.125	0
HMGCL	0.036	0.127659574468085	0.0847457627118644	0.135593220338983	0.087719298245614	0.0545454545454545	0.117647058823529	0.15	0
FUCA1	0.028	0.074468085106383	0.0169491525423729	0	0.087719298245614	0.0181818181818182	0.0392156862745098	0.025	0.0869565217391304
CNR2	0.004	0.0638297872340425	0.0338983050847458	0	0.0350877192982456	0	0.0392156862745098	0	0
PNRC2	0.052	0.0212765957446809	0.0169491525423729	0.0338983050847458	0.0350877192982456	0.0181818181818182	0.0196078431372549	0.05	0
SRSF10	0.188	0.659574468085106	0.372881355932203	0.474576271186441	1	0.2	0.509803921568627	0.25	0.260869565217391
RP11-293P20.2	0.008	0.0212765957446809	0	0.0169491525423729	0.105263157894737	0.0181818181818182	0	0.025	0
MYOM3	0.004	0.0106382978723404	0.0508474576271186	0	0.0175438596491228	0	0	0	0
IL22RA1	0.004	0.0106382978723404	0	0	0	0.0181818181818182	0.0196078431372549	0	0
IFNLR1	0.004	0.0319148936170213	0.0169491525423729	0	0.0350877192982456	0	0.0196078431372549	0.05	0.130434782608696
STPG1	0.032	0.138297872340426	0.0677966101694915	0.0338983050847458	0.263157894736842	0	0.0980392156862745	0.075	0
NIPAL3	0.2	0.202127659574468	0.0338983050847458	0.135593220338983	0.350877192982456	0.0181818181818182	0.137254901960784	0.15	0.173913043478261
RCAN3	0.096	0.0319148936170213	0.0169491525423729	0	0.0701754385964912	0.0545454545454545	0.274509803921569	0	0
RP4-594I10.3	0.024	0.0212765957446809	0	0	0.0701754385964912	0	0.0588235294117647	0	0.0434782608695652
NCMAP	0.024	0.0638297872340425	0.0508474576271186	0.0169491525423729	0.263157894736842	0.0363636363636364	0.0980392156862745	0.05	0
SRRM1	0.188	0.265957446808511	0.169491525423729	0.169491525423729	0.508771929824561	0.290909090909091	0.431372549019608	0.15	0.260869565217391
CLIC4	0.576	0.138297872340426	0.288135593220339	1.13559322033898	0.368421052631579	0.654545454545455	0.137254901960784	0.125	0.0434782608695652
RP4-799D16.1	0.004	0.0212765957446809	0	0	0.0701754385964912	0.0545454545454545	0.0196078431372549	0	0
SYF2	0.056	0.191489361702128	0.0508474576271186	0.0677966101694915	0.280701754385965	0.0909090909090909	0.137254901960784	0.075	0
RSRP1	0.616	1.42553191489362	0.440677966101695	0.915254237288136	2.29824561403509	0.672727272727273	1.03921568627451	0.925	0.391304347826087
RHD	0.032	0.127659574468085	0.0677966101694915	0.0847457627118644	0.210526315789474	0.0545454545454545	0.0392156862745098	0.125	0
TMEM50A	0.112	0.212765957446809	0.0847457627118644	0.203389830508475	0.403508771929825	0.0181818181818182	0.137254901960784	0.05	0.0434782608695652
RHCE	0.052	0.0957446808510638	0.0169491525423729	0.0169491525423729	0.12280701754386	0.109090909090909	0.0784313725490196	0.05	0
TMEM57	0.184	0.5	0.474576271186441	0.186440677966102	1	0.127272727272727	0.647058823529412	0.175	0.0434782608695652
LDLRAP1	0.12	0	0	0	0.0701754385964912	0.0181818181818182	0	0	0
RP11-70P17.1	0.008	0	0.0508474576271186	0.0169491525423729	0.0175438596491228	0	0	0	0
MAN1C1	0.076	0.691489361702128	0.0338983050847458	0.322033898305085	1.08771929824561	0.109090909090909	0.313725490196078	0.125	0.347826086956522
RP1-187B23.1	0.028	0.223404255319149	0	0.135593220338983	0.508771929824561	0	0.117647058823529	0	0
SEPN1	0.004	0.0638297872340425	0	0.0169491525423729	0.12280701754386	0.0181818181818182	0.0588235294117647	0.05	0
RP1-317E23.3	0.008	0	0	0	0	0	0	0.05	0
MTFR1L	0.04	0.159574468085106	0.0169491525423729	0.0847457627118644	0.140350877192982	0.0363636363636364	0.254901960784314	0.1	0.0434782608695652
AUNIP	0.016	0.127659574468085	0.0338983050847458	0.0508474576271186	0.228070175438596	0.0181818181818182	0.0980392156862745	0.05	0
RP1-125I3.2	0.032	0.287234042553192	0.0338983050847458	0.0338983050847458	0.491228070175439	0	0.274509803921569	0.05	0.0869565217391304
PAQR7	0.024	0.223404255319149	0.0338983050847458	0.0338983050847458	0.175438596491228	0	0.117647058823529	0	0
STMN1	0.44	1.4468085106383	0.305084745762712	0.23728813559322	1.49122807017544	0.181818181818182	0.607843137254902	0.2	0.217391304347826
PAFAH2	0.068	0.138297872340426	0.0508474576271186	0.169491525423729	0.368421052631579	0	0.156862745098039	0.075	0.0434782608695652
EXTL1	0	0.106382978723404	0.0169491525423729	0	0.105263157894737	0	0.0392156862745098	0	0
SLC30A2	0	0.0212765957446809	0.0169491525423729	0	0	0	0	0.025	0
TRIM63	0	0.0319148936170213	0	0.0169491525423729	0	0	0	0	0
PDIK1L	0.016	0.0957446808510638	0.0169491525423729	0.0508474576271186	0.157894736842105	0.0181818181818182	0.0784313725490196	0	0.0869565217391304
ZNF593	0	0.0531914893617021	0.0169491525423729	0.0169491525423729	0.087719298245614	0	0.0784313725490196	0	0.0434782608695652
CNKSR1	0.024	0	0.0169491525423729	0	0.0350877192982456	0	0.0588235294117647	0	0
CEP85	0.096	0.148936170212766	0	0.0338983050847458	0.333333333333333	0.0181818181818182	0.0588235294117647	0.025	0.0434782608695652
SH3BGRL3	0.028	0.138297872340426	0.0338983050847458	0.169491525423729	0.298245614035088	0.0363636363636364	0.0196078431372549	0.05	0
UBXN11	0.02	0.127659574468085	0	0.0508474576271186	0.140350877192982	0.0363636363636364	0.0784313725490196	0.075	0.0434782608695652
CD52	0	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
AIM1L	0	0.0212765957446809	0	0	0.0175438596491228	0	0	0	0
DHDDS	0.028	0.265957446808511	0.0508474576271186	0.11864406779661	0.491228070175439	0.0545454545454545	0.333333333333333	0.175	0.130434782608696
RP3-476K8.3	0.012	0.0319148936170213	0.0169491525423729	0	0.0701754385964912	0	0.0784313725490196	0.075	0
HMGN2	0.108	0.234042553191489	0.11864406779661	0.101694915254237	0.280701754385965	0.0909090909090909	0.352941176470588	0.125	0.130434782608696
RPS6KA1	0.048	0.074468085106383	0	0.0338983050847458	0.087719298245614	0	0.0588235294117647	0	0.0869565217391304
ARID1A	0.332	0.329787234042553	0.372881355932203	0.355932203389831	0.754385964912281	0.0909090909090909	0.588235294117647	0.525	0.521739130434783
PIGV	0.004	0	0	0	0.0701754385964912	0.0181818181818182	0	0	0
ZDHHC18	0.012	0.212765957446809	0.0169491525423729	0.0508474576271186	0.228070175438596	0.0181818181818182	0.196078431372549	0	0
GPN2	0.008	0.0851063829787234	0.0338983050847458	0.0847457627118644	0.087719298245614	0	0.0392156862745098	0.025	0.0434782608695652
GPATCH3	0.024	0.0638297872340425	0.0169491525423729	0.0169491525423729	0.140350877192982	0.0181818181818182	0.0588235294117647	0.075	0
NUDC	0.08	0.329787234042553	0.0847457627118644	0.254237288135593	0.526315789473684	0.163636363636364	0.333333333333333	0.2	0.0434782608695652
KDF1	0	0.0212765957446809	0	0	0.0175438596491228	0	0.0196078431372549	0	0
TRNP1	0	0.0425531914893617	0.0169491525423729	0.0338983050847458	0.105263157894737	0	0.0392156862745098	0	0
FAM46B	0	0.0212765957446809	0.0338983050847458	0.0508474576271186	0.0350877192982456	0	0.0588235294117647	0.025	0
SLC9A1	0.012	0.180851063829787	0	0.11864406779661	0.333333333333333	0.0909090909090909	0.215686274509804	0.05	0
RP11-40H20.4	0	0.0319148936170213	0.0169491525423729	0	0.0701754385964912	0.0181818181818182	0.0392156862745098	0	0
WDTC1	0.116	0.319148936170213	0.0677966101694915	0.203389830508475	0.508771929824561	0.0545454545454545	0.313725490196078	0.125	0.173913043478261
TMEM222	0.028	0.106382978723404	0.0508474576271186	0.0169491525423729	0.228070175438596	0.0727272727272727	0.156862745098039	0.05	0.0434782608695652
SYTL1	0.004	0.0638297872340425	0	0.0169491525423729	0.0175438596491228	0.0181818181818182	0	0	0
MAP3K6	0	0.0212765957446809	0.0169491525423729	0.0508474576271186	0.0350877192982456	0.0181818181818182	0	0	0
FCN3	0	0	0	0	0.0350877192982456	0	0.0196078431372549	0	0
WASF2	0.24	0.297872340425532	0.186440677966102	0.355932203389831	0.43859649122807	0.2	0.156862745098039	0.525	0.695652173913043
RP4-752I6.1	0.02	0	0	0.0169491525423729	0.0526315789473684	0	0	0.025	0
AHDC1	0.032	0.329787234042553	0.23728813559322	0.305084745762712	0.456140350877193	0.0363636363636364	0.156862745098039	0.075	0.0869565217391304
FGR	0.004	0.0319148936170213	0.0169491525423729	0.0169491525423729	0.0175438596491228	0.0363636363636364	0.0196078431372549	0	0.0434782608695652
IFI6	0.124	0.0957446808510638	0.0847457627118644	0.11864406779661	0.210526315789474	0.163636363636364	0.196078431372549	0.15	0.0434782608695652
RP11-288L9.4	0.008	0.0319148936170213	0.0169491525423729	0.0508474576271186	0.0701754385964912	0.0181818181818182	0.0392156862745098	0.025	0
FAM76A	0.096	0.372340425531915	0.0847457627118644	0.203389830508475	0.403508771929825	0.0727272727272727	0.352941176470588	0.125	0
STX12	0.136	0.563829787234043	0.0847457627118644	0.169491525423729	0.947368421052632	0.327272727272727	0.411764705882353	0.1	0.391304347826087
PPP1R8	0.028	0.170212765957447	0.101694915254237	0.0169491525423729	0.157894736842105	0.0727272727272727	0.0980392156862745	0.05	0.0434782608695652
THEMIS2	0.02	0.0638297872340425	0	0.0169491525423729	0.105263157894737	0.0181818181818182	0.0392156862745098	0.025	0.347826086956522
RPA2	0.032	0.0638297872340425	0.0508474576271186	0.0677966101694915	0.12280701754386	0.127272727272727	0.0196078431372549	0.1	0.0434782608695652
SMPDL3B	0.004	0.0106382978723404	0	0	0.0175438596491228	0	0.0196078431372549	0	0
XKR8	0	0	0.0169491525423729	0.0338983050847458	0	0	0	0.1	0
EYA3	0.2	0.617021276595745	0.288135593220339	0.23728813559322	0.982456140350877	0.272727272727273	0.588235294117647	0.225	0.173913043478261
PTAFR	0.076	0.074468085106383	0.0508474576271186	0.0338983050847458	0.0526315789473684	0.0181818181818182	0.0980392156862745	0.025	0.217391304347826
DNAJC8	0.068	0.24468085106383	0.135593220338983	0.101694915254237	0.192982456140351	0.0363636363636364	0.274509803921569	0.075	0
ATPIF1	0.076	0.627659574468085	0.186440677966102	0.305084745762712	0.684210526315789	0.127272727272727	0.411764705882353	0.225	0.0434782608695652
RP5-1092A3.4	0.004	0.0425531914893617	0	0	0.0175438596491228	0.0181818181818182	0.0196078431372549	0	0
SESN2	0.008	0.0212765957446809	0.0169491525423729	0.101694915254237	0.175438596491228	0.418181818181818	0.0784313725490196	0.075	0.217391304347826
MED18	0.004	0	0	0	0.0175438596491228	0	0.0784313725490196	0	0
PHACTR4	0.424	0.851063829787234	1.03389830508475	0.610169491525424	1.68421052631579	0.672727272727273	0.803921568627451	0.775	0.478260869565217
RCC1	0.04	0.223404255319149	0.203389830508475	0.322033898305085	0.456140350877193	0.236363636363636	0.0980392156862745	0.1	0.0434782608695652
TRNAU1AP	0.1	0.478723404255319	0.169491525423729	0.271186440677966	1.03508771929825	0.163636363636364	0.450980392156863	0.275	0.173913043478261
SNHG12	0.024	0.0957446808510638	0.0169491525423729	0.0338983050847458	0.0526315789473684	0.0727272727272727	0.0784313725490196	0	0.347826086956522
TAF12	0.04	0.202127659574468	0.0847457627118644	0.186440677966102	0.315789473684211	0.127272727272727	0.254901960784314	0.1	0.173913043478261
RAB42	0.004	0	0	0	0	0	0.0196078431372549	0	0.0434782608695652
